19583	['100000237', '100001071', '100004104']
19590	['100005649']
19594	['100005691']
19597	['100004104', '100004335']
19600	['100003950', '100003950', '100004414', '100005635', '100005635']
19602	['100003280', '100004557', '100008254', '100008254', '100008283']
19607	['100003950', '100007554']
196	['100000142', '100000541', '100008243', '100008243', '100008243']
19615	['100001295', '100002894', '100002894', '100002894', '100003084', '100004104', '100005111', '100005396', '100005396', '100005396']
19616	['100003538', '100005312', '100005312', '100005312', '100005361', '100008254', '100008254', '100008254', '100008318']
19617	['100001711', '100002983', '100004100', '100004118']
19618	['100005396', '100005396', '100005653', '100005653', '100005668', '100005668', '100005668', '100005668', '100006979', '100007554', '100008240', '100008254']
19627	['100000592', '100001295', '100004249', '100008322']
19635	['100000993', '100000993', '100001295', '100001295', '100001295', '100005396', '100005396', '100005396', '100005396', '100005594', '100005594', '100006869', '100008244']
19654	['100005699']
19662	['100004104', '100005679', '100006189', '100006979', '100008254']
19675	['100000062', '100003934', '100008254']
19682	['100001295', '100001295', '100003353', '100003353']
19684	['100000509', '100000509', '100000518', '100001295', '100002318', '100003441', '100003950', '100004728', '100004910', '100005361', '100005361', '100006796', '100007375', '100007554', '100008055', '100008104']
19691	['100001295', '100005632', '100005673', '100005673', '100007554', '100008254']
19703	['100005396', '100005681', '100007303', '100007303']
19705	['100000703', '100004118', '100007303', '100008283']
19706	['100000540', '100000540', '100000592', '100000592', '100000700', '100000729', '100001071', '100002133', '100002517', '100002705', '100003297', '100003670', '100003723', '100004268', '100004557', '100005032', '100005097', '100005361', '100005361', '100005361', '100005361', '100005361', '100005385', '100007459', '100007459', '100007459', '100008265', '100008265', '100008265', '100008265', '100008265', '100008283', '100008371']
19712	['100004118', '100005688', '100008306', '100008306']
19714	['100001924', '100004692', '100004735', '100005702', '100005702', '100008254']
19731	['100001071', '100004692', '100004692', '100005361', '100008647']
19745	['100002433', '100003455', '100003455', '100005680', '100007693', '100008227', '100008335', '100008335', '100008371']
19746	['100000054', '100000077', '100000149', '100000185', '100000241', '100000335', '100000361', '100000361', '100000364', '100000595', '100000595', '100000873', '100001071', '100001071', '100001182', '100001190', '100001202', '100001365', '100001370', '100001923', '100002318', '100002503', '100002505', '100002511', '100002511', '100002517', '100002602', '100002604', '100002604', '100002604', '100002694', '100002705', '100003065', '100003261', '100003353', '100003368', '100003368', '100003565', '100003834', '100003856', '100003856', '100003930', '100003943', '100003943', '100003943', '100003943', '100004126', '100004160', '100004160', '100004160', '100004161', '100004161', '100004161', '100004161', '100004161', '100004168', '100004531', '100004664', '100004904', '100004904', '100004904', '100004904', '100004904', '100005151', '100005361', '100005361', '100005361', '100005361', '100005361', '100005361', '100005361', '100005361', '100005362', '100005366', '100005366', '100005366', '100005396', '100005396', '100005396', '100005396', '100005396', '100005429', '100005469', '100005499', '100005499', '100005499', '100005499', '100005499', '100005499', '100005499', '100005499', '100005918', '100005918', '100006187', '100006187', '100006187', '100006187', '100006187', '100006197', '100006200', '100006277', '100006372', '100006382', '100006428', '100006528', '100006586', '100006586', '100006586', '100006586', '100006598', '100006634', '100006786', '100006794', '100006794', '100006949', '100007336', '100007336', '100007459', '100007459', '100007459', '100007459', '100007459', '100007482', '100007556', '100007753', '100007753', '100007753', '100007962', '100008221', '100008244', '100008249', '100008252', '100008254', '100008254', '100008256', '100008266', '100008270', '100008285', '100008285', '100008306', '100008306', '100008548', '100008548']
19751	['100005361', '100005687', '100008254']
19766	['100000542', '100000627', '100001002', '100001919', '100002032', '100002116', '100002602', '100003735', '100005032', '100005325', '100005396', '100005398', '100005414', '100007260', '100008241', '100008306', '100008647']
19772	['100005633', '100008647']
19786	['100000805', '100002133', '100002133', '100002318', '100002318', '100002620', '100002620', '100002877', '100003280', '100003727', '100003727', '100004426', '100004683', '100004804', '100004972', '100005032', '100005306', '100005361', '100005640', '100005640', '100005640', '100005640', '100005659', '100005659', '100005662', '100007554', '100007554', '100008371']
1979	['100000562', '100000990', '100001151', '100001151', '100001151', '100006740', '100008243', '100008243']
19796	['100005632', '100005632', '100007554']
19799	['100003727', '100003727', '100005058', '100005058', '100005463', '100005669', '100005669', '100005678', '100007303', '100007303', '100007303', '100007303', '100007303', '100007303']
19801	['100001190', '100001190', '100002987', '100003727', '100005474']
19808	['100000156', '100004118', '100004118', '100004980', '100004980', '100004980', '100008231', '100008231', '100008240']
19812	['100001071', '100003734', '100005707', '100005707']
19819	['100002318', '100003559', '100005137', '100007303', '100008265']
1982	['100000226', '100001123', '100001151', '100001190', '100003393', '100003430', '100003537', '100004762', '100008055', '100008227']
19837	['100005396', '100005674', '100005674', '100007459']
19850	['100001295', '100005681', '100005815']
19858	['100007303', '100008647', '100027859']
19862	['100005396', '100005685', '100008254', '100008306']
19863	['100002517', '100005361', '100005396', '100007459', '100007459', '100008230', '100008240', '100008265', '100008265', '100008265', '100008306', '100008306', '100008371', '100008371', '100008371', '100008371']
19872	['100003727', '100005622', '100005622', '100007459']
19882	['100000612', '100000815', '100001170', '100002133', '100002987', '100003950', '100003950', '100004874', '100004874', '100005962', '100007459', '100008548']
1990	['100000357', '100000360', '100000805', '100000805', '100000805', '100000900', '100000900', '100000966', '100000966', '100000966', '100000966', '100000966', '100000966', '100000966', '100000966', '100000966', '100001153', '100001153', '100001162', '100001162', '100001177', '100001177', '100001255', '100001324', '100001324', '100001464', '100001599', '100001635', '100002202', '100002281', '100002441', '100002451', '100002451', '100002799', '100003817', '100004256', '100004302', '100004960', '100005594', '100005599', '100005599', '100005857', '100005895', '100005942', '100006908', '100008322', '100008571', '100008571', '100008571', '100008571', '100008571', '100008610']
19901	['100000729', '100001084', '100003183', '100003183', '100005110', '100005775', '100007459', '100007459']
19909	['100002318', '100005663']
19913	['100000054', '100000065', '100000461', '100000710', '100000710', '100000710', '100000710', '100000710', '100000729', '100001280', '100001924', '100002318', '100002711', '100003665', '100003735', '100003735', '100004446', '100005385', '100005560', '100007873', '100007873', '100007910', '100008265', '100008270', '100008270', '100008279', '100008371', '100008371', '100008371', '100008548']
19929	['100001084', '100005648', '100008240', '100008240']
19936	['100005594', '100007459', '100007459', '100008224', '100008224', '100008224']
19937	['100001202', '100003727', '100004856', '100004856', '100007459']
19953	['100000156', '100001084', '100002133', '100008254']
19957	['100000248', '100002021', '100006436', '100006799', '100006799', '100007459', '100008240', '100008240', '100008647', '100008647', '100008647']
19962	['100000457', '100001202', '100003658', '100004683', '100005156', '100006545', '100007459', '100007459', '100008240', '100008256', '100008610']
19970	['100003748', '100003748', '100007459', '100007459']
19986	['100001202', '100005361', '100006204', '100006204', '100008371', '100008371']
19991	['100004937', '100008647']
2000001	['100000373', '100000461', '100000694', '100000812', '100003349', '100007828', '100008240', '100008241', '100008507', '100008507', '100009345', '100009345', '100012174', '100012219', '100012219', '100012219', '100012219', '100012219', '100012465', '100013627', '100013772', '100014008', '100014015', '100014694', '100015175', '100017870', '100019732', '100023538', '100025713', '100027416', '100027512']
2000002	['100005175', '100005896', '100007147', '100008340', '100008340', '100008345', '100008401', '100012187', '100012187', '100012192', '100012219', '100012552', '100012771', '100013015', '100014641', '100020917', '100024146', '100024655', '100031674']
2000004	['100007828', '100008309', '100008340', '100008340', '100012185', '100012187', '100012187', '100012188', '100012188', '100012191', '100012193', '100012201', '100012202', '100012211', '100012211', '100012211', '100012211']
2000027	['100002319', '100002319', '100003764', '100005581', '100007383', '100007383', '100007383', '100008270', '100012219', '100012219', '100012219', '100012219', '100012219', '100012958']
2000028	['100005448', '100007828', '100024637', '100025879']
2000029	['100007828', '100007828', '100012219']
2000035	['100008240', '100012219', '100012306', '100013992', '100021100']
2000036	['100000812', '100001098', '100001098', '100001902', '100002307', '100003672', '100005896', '100007402', '100007716', '100008231', '100008335', '100008401', '100012219', '100012219', '100012219', '100012219', '100012219', '100012979', '100012979', '100016039', '100017223', '100026903', '100032922']
2000037	['100005162', '100012219']
2000038	['100012251', '100012305', '100012305', '100012524', '100012524', '100012569', '100014586', '100014630', '100025879', '100028973']
2000039	['100012185', '100012385', '100012613', '100012701', '100012887', '100013128', '100013215', '100013270', '100013432', '100013555', '100013555', '100014234', '100014933', '100016026', '100017673', '100017708', '100017708', '100017714']
2000047	['100008535', '100012379', '100012379', '100012435', '100012446']
2000049	['100012185', '100012185', '100012454']
2000062	['100012219', '100012290', '100012290']
2000066	['100008401', '100012219', '100016955', '100031224', '100031224', '100031224']
2000072	['100005361', '100012185', '100012219', '100012475', '100029037', '100041216']
2000074	['100000461', '100012219', '100012300', '100012443', '100013338', '100013430', '100019794', '100019794']
2000083	['100012533', '100012562', '100012762']
2000084	['100012377', '100012377', '100012533']
2000089	['100000461', '100000461', '100000461', '100012219', '100018119', '100019798', '100019878', '100019878', '100019878', '100021966', '100024547', '100031224']
2000095	['100012562', '100012562']
2000101	['100000141', '100000461', '100000461', '100012625', '100012625', '100012625', '100012625', '100012798', '100012798']
2000102	['100006819', '100008408', '100013960']
2000105	['100005095', '100007828', '100012219', '100012379', '100012621', '100017609', '100019742']
2000107	['100000461', '100008340', '100012678', '100016443', '100041722']
2000111	['100000461', '100006903', '100006903']
2000113	['100000461', '100004102', '100004102', '100007147', '100007567', '100008240', '100012406', '100019878']
2000116	['100000593', '100004791', '100012762', '100012771', '100014031', '100015491', '100015568', '100015629', '100018276', '100019364', '100019411', '100020835', '100031674', '100031674', '100035290']
2000129	['100000461', '100002997', '100003486', '100007828', '100012219']
2000135	['100005175', '100012341', '100012341', '100012341', '100012795', '100012795', '100012795', '100013274', '100015663', '100019794', '100020218', '100025654', '100051104', '100051104', '100051104', '100051104']
2000137	['100007828', '100008240', '100012943', '100014118']
2000138	['100012219', '100012958', '100013148']
2000144	['100007828', '100012341', '100013145']
2000151	['100000812', '100003672', '100005095', '100005211', '100012219', '100013343', '100013635', '100019794']
2000152	['100007147', '100012958', '100013165', '100013165', '100013165', '100014026', '100014173']
2000156	['100005095', '100013215', '100031224']
2000159	['100005896', '100012300', '100012300']
2000174	['100005764', '100008240', '100012219', '100012219', '100013406', '100013406', '100013406', '100013406', '100013406', '100015792', '100017230', '100021156', '100023818', '100023818']
2000176	['100012219', '100012219', '100013484', '100013484']
2000180	['100001098', '100006561', '100008244', '100008455', '100012291', '100013458', '100015973', '100017008']
2000187	['100012219', '100013430', '100014026', '100030808']
2000188	['100003219', '100003377']
2000198	['100008186', '100008186', '100008186', '100012219', '100013630']
2000199	['100003662']
2000203	['100012191', '100014564']
2000204	['100008331', '100013015', '100013015', '100014694', '100015542', '100021621', '100050602']
2000206	['100007682', '100012219', '100012219', '100012219', '100013630', '100018348', '100019794']
2000213	['100000461', '100005175', '100005175', '100005175', '100012771', '100014031', '100014229', '100014974', '100014974', '100014974', '100015637', '100015637', '100025550', '100042771']
2000214	['100005175', '100012271', '100015260', '100015517', '100015527', '100016496', '100029317', '100029920']
2000221	['100000461', '100012301']
2000237	['100000461', '100000461', '100005514', '100005514']
2000241	['100000461', '100000461', '100000461', '100012186', '100012191', '100012191', '100012219', '100012762', '100012824', '100012824', '100012824', '100014119']
2000242	['100005175', '100008240', '100012890', '100013862', '100015911', '100023048', '100027873', '100032709']
2000249	['100014042', '100041473']
2000264	['100008408', '100013338']
2000266	['100012219', '100012358', '100014974', '100014974', '100014974']
2000267	['100008186', '100012556', '100013296', '100013296', '100013960', '100014065', '100014116', '100014116', '100014116', '100014116']
2000269	['100000149', '100001008', '100001098', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100002780', '100003103', '100003268', '100003881', '100004171', '100005035', '100005035', '100005576', '100006114', '100006186', '100006492', '100006819', '100007180', '100007259', '100007367', '100007716', '100007846', '100008106', '100008186', '100008240', '100008240', '100008296', '100008319', '100008330', '100008331', '100008340', '100008341', '100008363', '100008389', '100008389', '100008427', '100008458', '100008485', '100008574', '100008589', '100009865', '100009875', '100012174', '100012178', '100012179', '100012179', '100012183', '100012185', '100012187', '100012191', '100012191', '100012193', '100012202', '100012209', '100012211', '100012251', '100012259', '100012289', '100012291', '100012298', '100012300', '100012334', '100012343', '100012348', '100012366', '100012374', '100012379', '100012385', '100012385', '100012416', '100012460', '100012465', '100012483', '100012494', '100012521', '100012591', '100012606', '100012627', '100012629', '100012670', '100012699', '100012701', '100012701', '100012732', '100012744', '100012753', '100012753', '100012890', '100012905', '100013007', '100013061', '100013107', '100013138', '100013143', '100013143', '100013156', '100013167', '100013188', '100013221', '100013274', '100013372', '100013462', '100013493', '100013497', '100013540', '100013541', '100013555', '100013584', '100013586', '100013589', '100013783', '100013860', '100013870', '100013891', '100013911', '100013946', '100013946', '100013946', '100013960', '100013960', '100013982', '100013987', '100013990', '100014015', '100014031', '100014040', '100014063', '100014065', '100014116', '100014121', '100014121', '100014135', '100014147', '100014153', '100014173', '100014187', '100014187', '100014199', '100014200', '100014203', '100014215', '100014229', '100014243', '100014248', '100014256', '100014259', '100014260', '100014265', '100014266', '100014276', '100014277', '100014292', '100014304', '100014310', '100014315', '100014324', '100014349', '100014353', '100014359', '100014360', '100014373', '100014379', '100014383', '100014394', '100014404', '100014404', '100014410', '100014419', '100014432', '100014454', '100014467', '100014482', '100014485', '100014490', '100014524', '100014525', '100014541', '100014545', '100014549', '100014555', '100014555', '100014556', '100014558', '100014573', '100014578', '100014643', '100014721', '100014738', '100014749', '100014754', '100014772', '100014775', '100014778', '100014820', '100014826', '100014828', '100014834', '100014875', '100014896', '100014929', '100015039', '100015086', '100015107', '100015122', '100015153', '100015163', '100015211', '100015297', '100015337', '100015341', '100015394', '100015406', '100015431', '100015460', '100015492', '100015501', '100015506', '100015519', '100015526', '100015527', '100015534', '100015558', '100015558', '100015568', '100015591', '100015600', '100015632', '100015632', '100015638', '100015650', '100015661', '100015663', '100015663', '100015665', '100015668', '100015687', '100015708', '100015763', '100015770', '100015773', '100015774', '100015850', '100015896', '100015942', '100015955', '100015976', '100015999', '100016002', '100016004', '100016011', '100016021', '100016023', '100016050', '100016065', '100016065', '100016069', '100016071', '100016116', '100016156', '100016173', '100016195', '100016210', '100016230', '100016239', '100016257', '100016267', '100016308', '100016316', '100016319', '100016361', '100016376', '100016402', '100016436', '100016464', '100016515', '100016524', '100016531', '100016548', '100016557', '100016567', '100016568', '100016611', '100016645', '100016660', '100016662', '100016666', '100016679', '100016687', '100016716', '100016717', '100016717', '100016756', '100016806', '100016813', '100016819', '100016845', '100016925', '100016945', '100016955', '100016959', '100016995', '100017064', '100017103', '100017198', '100017230', '100017230', '100017269', '100017337', '100017338', '100017347', '100017360', '100017418', '100017476', '100017578', '100017633', '100017694', '100017705', '100017705', '100017714', '100017779', '100017870', '100017947', '100018038', '100018175', '100018223', '100018270', '100018325', '100018389', '100018468', '100018685', '100018701', '100018738', '100018798', '100019165', '100019171', '100019171', '100019201', '100019203', '100019217', '100019219', '100019232', '100019234', '100019241', '100019280', '100019319', '100019364', '100019368', '100019453', '100019475', '100019634', '100019681', '100019715', '100019729', '100019732', '100019775', '100019798', '100019825', '100019870', '100019878', '100019886', '100019888', '100019888', '100019917', '100020012', '100020037', '100020046', '100020057', '100020113', '100020121', '100020184', '100020200', '100020209', '100020262', '100020391', '100020535', '100020786', '100020853', '100020995', '100020995', '100021100', '100021351', '100021453', '100021453', '100021585', '100021638', '100021660', '100021907', '100021930', '100021935', '100022091', '100022096', '100022152', '100022184', '100022187', '100022198', '100022242', '100022242', '100022273', '100022273', '100022323', '100022340', '100022365', '100022388', '100022494', '100022505', '100022526', '100022917', '100022925', '100022940', '100022942', '100022966', '100022996', '100023034', '100023042', '100023058', '100023061', '100023075', '100023082', '100023133', '100023187', '100023214', '100023406', '100023536', '100023536', '100023556', '100023611', '100023645', '100023666', '100023667', '100023682', '100023687', '100023688', '100023696', '100023702', '100023706', '100023741', '100023771', '100023818', '100023899', '100024130', '100024173', '100024423', '100024474', '100024637', '100024834', '100024860', '100024911', '100024967', '100025040', '100025376', '100025376', '100025449', '100025625', '100025645', '100025651', '100025722', '100025724', '100025879', '100025879', '100025879', '100025879', '100025879', '100025879', '100025979', '100025993', '100026108', '100026165', '100026200', '100026397', '100026408', '100026452', '100026459', '100026811', '100027047', '100027143', '100027813', '100028591', '100029032', '100029070', '100029353', '100029464', '100029476', '100029634', '100030022', '100030181', '100030478', '100030972', '100031119', '100031166', '100031224', '100031224', '100031446', '100031465', '100031491', '100031491', '100031647', '100031674', '100031674', '100031904', '100031904', '100031917', '100031993', '100032053', '100032105', '100032116', '100032202', '100032223', '100032233', '100032285', '100032307', '100032318', '100032411', '100032443', '100032481', '100032666', '100032819', '100033350', '100033393', '100033440', '100034985', '100036517', '100037648', '100038445', '100040619', '100040849', '100041374', '100041460', '100041582', '100041683', '100041683', '100042000', '100042178', '100042178', '100042306', '100042328', '100042335', '100042340', '100042340', '100042340', '100042340', '100042487', '100042569', '100042815', '100042972', '100043084', '100043752', '100044034', '100044263', '100044263', '100044302', '100045129', '100045229', '100045233', '100045518', '100045674', '100045712', '100045723', '100046005', '100046026', '100046043', '100047223', '100051104', '100059327']
2000275	['100050602']
2000278	['100006683']
2000279	['100000461', '100007084', '100012219', '100012219', '100013627', '100013627']
2000284	['100006683', '100012446']
2000296	['100005175', '100008240', '100008240', '100012191', '100012193', '100012193', '100012374', '100014031', '100014173', '100014173', '100014173', '100023536', '100031119']
2000345	['100000461', '100000461', '100005764', '100008240', '100008240', '100008240', '100008240', '100008340', '100008340', '100008427', '100012298', '100012890', '100013143', '100013143', '100014031', '100014138', '100014292', '100014564', '100014727', '100014727', '100016297', '100024480', '100024930', '100024974']
2000356	['100012202', '100012219']
2000382	['100000461', '100000461', '100012567', '100014292', '100014424', '100014564', '100017636']
2000394	['100002780', '100005035', '100012701', '100014219', '100024655', '100027443']
2000404	['100007906', '100014330', '100014432']
2000428	['100000461', '100013759', '100013860']
2000440	['100000149', '100003268', '100005035', '100005175', '100005175', '100006819', '100007828', '100008231', '100013544', '100013627', '100014775', '100015721', '100015721', '100015725', '100016244', '100016334', '100016389', '100016443', '100016933', '100019294', '100019861', '100023406', '100023406', '100041721']
2000451	['100005035', '100012701', '100014612']
2000460	['100005035', '100012480', '100014548']
2000467	['100000461', '100012219', '100012377', '100012435', '100013686', '100013686', '100014424']
2000468	['100014372', '100025653']
2000472	['100014410', '100018701']
2000482	['100005175', '100005175', '100005448', '100008299', '100012219', '100012556', '100014031', '100014031', '100014173', '100014173', '100014173', '100014612', '100014612', '100014612', '100014612', '100014700', '100015283']
2000484	['100000457', '100000461', '100012219', '100014474']
2000487	['100005175', '100005175', '100012298', '100012298', '100012556', '100014875']
2000507	['100003673', '100005375', '100006655', '100006657', '100007716', '100012483', '100014199', '100014315', '100014545', '100014545', '100014791', '100014946', '100016019', '100016023', '100016239', '100016255', '100017143']
2000528	['100012219', '100014502', '100014502']
2000539	['100008664', '100012744', '100014502', '100014564', '100014612', '100017613', '100020845', '100023661', '100029844', '100029844', '100031313', '100031674', '100066812']
2000549	['100009573', '100012219', '100012418', '100012418', '100014229', '100014229', '100016066', '100019408']
2000557	['100007828', '100012219', '100014593', '100014593', '100014593', '100016738']
2000570	['100006731', '100012219', '100025829']
2000576	['100012219', '100014031', '100014229', '100014229']
2000577	['100012219', '100012554', '100012554']
2000581	['100006262', '100012219', '100014719']
2000591	['100005175', '100005175', '100012670', '100012670', '100012670', '100013188', '100014031']
2000606	['100003673', '100003673', '100012979', '100012979', '100012979']
2000607	['100003673', '100003673', '100012771', '100014586', '100014974']
2000622	['100008518', '100012219', '100014843', '100015591', '100015632', '100018864', '100025046', '100025046', '100031674']
2000631	['100013748', '100014974']
2000634	['100008240', '100014640']
2000635	['100014121']
2000639	['100000077', '100000461', '100002657', '100003181', '100007435', '100008252', '100008455', '100014097', '100014860']
2000641	['100000461', '100005095', '100006014', '100041473']
2000643	['100006114', '100014870', '100014870']
2000648	['100005175', '100005175', '100008240', '100012219', '100013156', '100014292', '100014877', '100014929']
2000659	['100006379', '100014974', '100014985', '100014985', '100018701']
2000670	['100014545']
2000673	['100008420', '100008420', '100015063']
2000677	['100005175', '100005175', '100005448', '100014974', '100025046', '100025046']
2000685	['100004420', '100012219', '100015080', '100015080']
2000689	['100000461', '100000461', '100012219', '100013998', '100013998', '100013998']
2000696	['100012219', '100012219', '100012824', '100014577', '100014577']
2000697	['100012219', '100012824', '100014577']
2000712	['100000461', '100005175', '100008518', '100012219', '100012219', '100014738', '100014738', '100014738', '100014738']
2000727	['100005175', '100005175', '100007828', '100009573', '100013998', '100013998', '100013998']
2000733	['100005175', '100005175', '100008363', '100012219', '100012732', '100014323', '100015240', '100015501', '100015693']
2000742	['100000461', '100005175', '100015208', '100015208']
2000746	['100000461', '100000461', '100012219', '100013517', '100013517', '100013517']
2000750	['100005175', '100013862']
2000751	['100000461', '100015249']
2000763	['100005175', '100005175', '100012418', '100012418', '100014123', '100014123']
2000765	['100005175', '100005175', '100012219', '100014339', '100014339']
2000771	['100000461', '100004728', '100008252', '100012219', '100012418']
2000784	['100000461', '100012219', '100012219', '100015337', '100019144', '100031674']
2000788	['100008518', '100015318']
2000790	['100000461', '100015336']
2000791	['100000461', '100012219', '100013862']
2000793	['100004728', '100007501', '100008268', '100012670', '100012670']
2000795	['100015401']
2000797	['100008369', '100012219']
2000806	['100000461', '100014315', '100014315']
2000821	['100014315', '100014315', '100051104', '100051104']
2000828	['100000461', '100000461', '100012184', '100012184', '100012184', '100012184', '100012219']
2000831	['100005175', '100015426']
2000842	['100001097', '100012219', '100015426']
2000849	['100008381', '100012219', '100012219', '100014031', '100014031']
2000853	['100000593', '100000593', '100000593', '100000593', '100002778', '100005175', '100005175', '100005175', '100005175', '100005175', '100005764', '100006219', '100006262', '100006819', '100007386', '100008253', '100008507', '100012184', '100012185', '100012219', '100012219', '100012219', '100012219', '100012219', '100012219', '100012219', '100012219', '100012219', '100012358', '100012732', '100012732', '100013544', '100014031', '100014135', '100014339', '100015408', '100015999', '100016116', '100016195', '100016443', '100018701', '100019319', '100023406', '100041473', '100051104', '100051104']
2000861	['100007737', '100007737', '100008240', '100012188', '100012219', '100016103', '100016420']
2000872	['100008240', '100014333', '100014333', '100014333', '100014333', '100014333', '100015525']
2000884	['100012732', '100013017', '100013017', '100013431', '100014065', '100014612', '100015369', '100015629', '100016464']
2000885	['100008240', '100012219', '100012219', '100012556', '100013748', '100013748', '100015614', '100015614']
2000891	['100001905', '100004728', '100007720', '100008113', '100008240', '100014107', '100014195', '100016738', '100016970', '100023406', '100023406']
2000892	['100006819']
2000907	['100000461', '100015572']
2000909	['100015591', '100015591', '100016333']
2000910	['100004728', '100023536']
2000913	['100000461', '100012219', '100012556', '100013351', '100013351']
2000916	['100003673', '100008240', '100015559', '100015559']
2000918	['100005035', '100012219', '100014590']
2000920	['100005035', '100012219', '100014590', '100018473', '100019060', '100019371', '100027378', '100028389', '100028389', '100029296', '100030612', '100039004', '100043001', '100043387']
2000925	['100006386', '100006386', '100007259', '100007259', '100012219', '100022097', '100023208', '100023208', '100023208', '100025625', '100028617', '100044429', '100044429']
2000947	['100005175', '100012416', '100015501', '100015686', '100016257', '100016257', '100018701', '100021308']
2000953	['100003673', '100005175', '100012191', '100012358', '100066812']
2000958	['100012219', '100015663', '100015663']
2000960	['100000461', '100005646', '100006572', '100006572']
2000964	['100012219', '100013017', '100013017']
2000977	['100005175', '100006536', '100006536']
2000983	['100012556', '100014564', '100017041', '100017078', '100017078', '100017635', '100021966', '100023048', '100027632', '100032213', '100032697', '100032697', '100045930']
2000986	['100008408', '100018701']
2000994	['100003323', '100005110', '100005110', '100006262', '100009573', '100012219', '100012219', '100012556', '100012668', '100012668', '100013828', '100014339', '100014339', '100016174', '100016687', '100016713', '100017194', '100017194', '100018159', '100018288', '100019878', '100026359', '100028536', '100028536']
2000996	['100006657', '100006657', '100012219', '100012219']
2001008	['100000093']
2001010	['100005175', '100005175', '100012979', '100012979', '100015846', '100015846']
2001012	['100005175', '100005175', '100005175', '100005175', '100005175', '100005175', '100005175', '100008409', '100011010', '100012979', '100012979']
2001025	['100007307', '100007828', '100008340', '100008408', '100008409', '100012435', '100012435', '100013555', '100013577', '100014738', '100015955', '100016183', '100016464', '100016646', '100017143', '100018701']
2001026	['100012219', '100012556', '100013965', '100014775', '100014775', '100017336']
2001030	['100000986', '100007828', '100018701']
2001031	['100008240', '100008240', '100013748']
2001038	['100015985', '100025918']
2001039	['100000461', '100007828', '100015158', '100015985', '100016069', '100021915', '100032295']
2001055	['100007828', '100012219', '100012979', '100013217', '100014772', '100014772', '100017143', '100017702', '100019147', '100019732']
2001062	['100000461', '100008240', '100008661', '100012219', '100012219', '100015454', '100015454', '100015454', '100016435', '100016443', '100027010', '100030740', '100030740']
2001068	['100007007', '100012219']
2001074	['100008240', '100008409', '100016066', '100019293']
2001082	['100007828', '100016067', '100016067']
2001090	['100005175', '100007828', '100008524', '100008524', '100008524', '100008524', '100008524', '100008524', '100015846', '100025046', '100025046', '100025046']
2001094	['100005448', '100005448', '100008408', '100012219', '100017143', '100017143', '100017143']
2001099	['100008240', '100008240', '100009573', '100009573', '100009573', '100009573', '100016085', '100023123']
2001103	['100000461', '100000461', '100008240', '100008518', '100012701', '100016026', '100016026', '100016026', '100016069', '100019000', '100019495']
2001104	['100001391', '100005415', '100008240', '100008240', '100011010', '100015614', '100016085', '100016103', '100017143', '100028559']
2001121	['100003533', '100007828', '100018701']
2001138	['100000461', '100000461', '100000461', '100000461', '100006386', '100006386', '100013217', '100013217', '100013217']
2001166	['100005110', '100006877', '100007336', '100008106', '100013338', '100013338', '100014388', '100014564', '100014612', '100015491', '100016230', '100018172', '100018701', '100019878', '100023121', '100026359']
2001177	['100000461', '100016103', '100032402', '100032402', '100032402']
2001186	['100000461', '100014082', '100014082']
2001188	['100000593', '100008106', '100012556', '100015969', '100016052', '100016052', '100016103', '100018701']
2001199	['100000461', '100012219', '100014339', '100014339']
2001207	['100000593', '100016443', '100016662', '100021868', '100031119']
2001210	['100004212', '100005110', '100066812']
2001213	['100000461', '100000461', '100000461', '100000461', '100000461', '100000461', '100005415', '100012219', '100016257', '100016257', '100016257', '100016257', '100016257', '100016257', '100016257', '100016257', '100016257', '100016257', '100021797', '100021797', '100021797', '100021797', '100021831']
2001216	['100005175', '100005764', '100008231', '100016257', '100016257']
2001224	['100005175', '100016239']
2001226	['100000461', '100009573', '100012191', '100012219', '100013068', '100014564', '100014564', '100014772', '100014772', '100015627', '100016947', '100017829', '100044456']
2001228	['100000461', '100013217', '100013454', '100013454', '100016103']
2001230	['100000461', '100013217', '100016322', '100016322', '100019280']
2001239	['100000461', '100016103', '100016239', '100016239']
2001249	['100000461', '100005764', '100014254', '100014254', '100014254', '100014254', '100016103', '100017116', '100028257']
2001256	['100000461', '100005896', '100013987']
2001260	['100004624', '100005896', '100008340', '100008340', '100012191', '100014339', '100016322']
2001261	['100015501', '100016362']
2001267	['100004212', '100005175', '100008376', '100018701']
2001271	['100004212', '100005175', '100005175', '100014065', '100014224', '100016440', '100016440', '100016440', '100018585']
2001289	['100000461', '100012435', '100016436']
